id,word,phrase,movie
152,resa runt,I somras reste jag runt i Italien.,resa-runt-00266-fras-1.mp4
153,ungefär,Jag ska träffa farmor ungefär klockan två.,ungefar-00267-fras-1.mp4
153,ungefär,Jag styrketränar nästan varje dag. Det blir ungefär 4-6 gånger i veckan.,ungefar-00267-fras-2.mp4
154,tid,Under min tid på gymnasiet så festade jag mycket. ,tid-00268-fras-1.mp4
154,tid,På min tid fanns det inga mobiltelefoner. ,tid-00268-fras-2.mp4
155,mycket bra,Min kompis platt-TV:n är ganska bra men min är superbra.,mycket-bra-00269-fras-1.mp4
156,januari,Jag fyller år den 13 januari. ,januari-00270-fras-1.mp4
156,januari,Det snöar alltid mycket under januari månad. ,januari-00270-fras-2.mp4
157,söder,"Min kusin bor i Karlskrona, som ligger söderut.",soder-00271-fras-1.mp4
158,kust,Kusten är det som delar hav och land.,kust-00272-fras-1.mp4
159,ge en örfil,Jag var verkligen arg på honom och gav honom en örfil.,ge-en-orfil-00273-fras-1.mp4
159,ge en örfil,Varför gav du honom en örfil?,ge-en-orfil-00273-fras-2.mp4
159,ge en örfil,Jag blev överrumplad i morse när en person gav mig en örfil.,ge-en-orfil-00273-fras-3.mp4
160,nej,"Neej, jag har inte sagt någonting till mamma.",nej-00274-fras-1.mp4
161,din,Är den där silvergrå Porschen din?,din-00275-fras-1.mp4
161,din,Är det huset ditt?,din-00275-fras-2.mp4
161,din,Är inte det huset ditt?,din-00275-fras-3.mp4
162,borta,"Vecka 22 är jag bortrest.
",borta-00276-fras-1.mp4
163,läsa,Jag brukar läsa sagor för mina barn innan de ska sova.,lasa-00277-fras-1.mp4
163,läsa,Det är viktigt att läsa för att kunna samla på sig mycket kunskap. ,lasa-00277-fras-2.mp4
164,varsågod,"Varsågod, här får du fotona som jag tog förra helgen.",varsagod-00278-fras-1.mp4
165,vända sig till,Vart ska jag vända mig om jag vill diskutera banklån? ,vanda-sig-till-00279-fras-1.mp4
167,spegel,När jag kom i affären fick jag syn på en spegel jag ville ha.,spegel-00282-fras-1.mp4
168,norr,Kebnekaise ligger i norra Sverige.,norr-00283-fras-1.mp4
170,avvisa,Det finns en person som alltid stöter på mig fast jag avvisar honom/henne.,avvisa-00285-fras-1.mp4
170,avvisa,När jag och min kompis lekte ville min lillasyster vara med men vi motade bort henne.,avvisa-00285-fras-2.mp4
171,klocka,Jag tänker gå på lunch kl 12. Vill du följa med?,klocka-00286-fras-1.mp4
171,klocka,"Vår sons dop är klockan 12
",klocka-00286-fras-2.mp4
171,klocka,Du måste gå och lägga dig klockan 10 ikväll.,klocka-00286-fras-3.mp4
171,klocka,Jag har glömt hur dags mötet är idag. Är det klockan 11 eller 12?,klocka-00286-fras-4.mp4
172,hasch,Jag har aldrig testat hasch.,hasch-00287-fras-1.mp4
173,arbetskamrat,Min arbetskamrat bor mitt emot.,arbetskamrat-00288-fras-1.mp4
174,efter,Jag har bestämt mig för att titta på TV först efter klockan åtta och inte före.,efter-00289-fras-1.mp4
176,utanför,Ställ soppåsen till höger utanför dörren.,utanfor-00291-fras-1.mp4
176,utanför,"Vad vill du? Ska vi slåss? Vi ses utanför, eller..?",utanfor-00291-fras-2.mp4
176,utanför,Jag har köpt ett hus utanför Stockholm.,utanfor-00291-fras-3.mp4
177,öppna,Det är så varmt här inne! Kan jag öppna fönstret?,oppna-00292-fras-1.mp4
179,tillbaka,"Ja, du får låna den. Men jag vill ha tillbaka den sen.",tillbaka-00294-fras-1.mp4
180,återkomma,"Vänta, jag återkommer.",aterkomma-00296-fras-1.mp4
180,återkomma,Chefen sa att hen ska återkomma men nu har jag väntat länge. Undrar när hen hör av sig.,aterkomma-00296-fras-2.mp4
180,återkomma,Den punkten är bättre om vi återkommer till senare. Är det okej?,aterkomma-00296-fras-3.mp4
180,återkomma,Du sa att du skulle återkomma. När gör du det?,aterkomma-00296-fras-4.mp4
181,bakom,Bakom bordet finns det en låda som innehåller massor med saker.,bakom-00297-fras-1.mp4
181,bakom,Förut fanns det en madrass placerad bakom soffan. Men den är borta nu. Var är den nånstans?,bakom-00297-fras-2.mp4
181,bakom,Katten är bakom soffan.,bakom-00297-fras-3.mp4
182,före,"Det är alltid stressigt före julafton, man ska ordna med julklapparna och maten.",fore-00298-fras-1.mp4
182,före,Jag måste gå på toa innan jag sticker.,fore-00298-fras-2.mp4
183,innan,"Vi gick och tog ett glas vin innan var och en åkte hem efter bion.

",innan-00299-fras-1.mp4
184,roll,Just den skådespelaren är jag väldigt förtjust i men hans roll i filmen gillar jag inte.,roll-00300-fras-1.mp4
184,roll,Det är skillnad mellan den roll man har på jobbet och den man har hemma i familjen.,roll-00300-fras-2.mp4
184,roll,Vilken roll har du på jobbet?,roll-00300-fras-3.mp4
185,skådespelare,"Min farfar, han var skådespelare.",skadespelare-00301-fras-1.mp4
185,skådespelare,Att vara skådespelare verkar vara ett roligt jobb.,skadespelare-00301-fras-2.mp4
186,spela teater,Sluta skoja! Kan du vara seriös nu!? ,spela-teater-00302-fras-1.mp4
186,spela teater,"Skojar du nu, eller?",spela-teater-00302-fras-2.mp4
186,spela teater,Skojar hen eller är hen allvarlig?,spela-teater-00302-fras-3.mp4
187,teater,"Jag tittar hellre på teater än på bio.
",teater-00303-fras-1.mp4
188,dator,Jag behöver en ny dator.,dator-00304-fras-1.mp4
188,dator,Vilken dator är bäst? Är det en PC eller en Mac?,dator-00304-fras-2.mp4
188,dator,Är du duktig på att installera program i datorn?,dator-00304-fras-3.mp4
189,port,Till min port finns det ingen kod utan man måste använda en tag som man riktar mot en dosa och först när en lampa lyser grönt kan man öppna och gå in.,port-00306-fras-1.mp4
190,komma fram,Vad gjorde du efter att du kommit fram?,komma-fram-00307-fras-1.mp4
190,komma fram,Först flög vi och sen tog vi bil den sista biten. ,komma-fram-00307-fras-2.mp4
191,versalgemen,"När du ska skriva ""Stockholm"" ska första bokstaven vara en versal, alltså ett ett stort S.",versalgemen-07801-fras-1.mp4
192,färdig,Jag är färdig nu.,fardig-00310-fras-1.mp4
192,färdig,I helgen har jag städat hur mycket som helst men nu är det klart. Det är rent överallt!,fardig-00310-fras-2.mp4
192,färdig,"Jordgubbarna har växt bra och blivit klara tidigt, redan innan midsommar.",fardig-00310-fras-3.mp4
192,färdig,Jag har redan läst ut boken så nu ska jag börja med en ny.,fardig-00310-fras-4.mp4
193,slut,"Basketsäsongen är snart slut men till hösten drar den igång igen.
",slut-00311-fras-1.mp4
193,slut,Filmen slutar kl 11.00,slut-00311-fras-2.mp4
193,slut,"Vi har varit tillsammans i 11 år, men nu har vi gjort slut.",slut-00311-fras-3.mp4
194,sluta,Kan du sluta skrika!,sluta-00312-fras-1.mp4
194,sluta,Jag slutade skolan när jag var 17 år gammal.,sluta-00312-fras-2.mp4
194,sluta,När slutar du idag?,sluta-00312-fras-3.mp4
194,sluta,"Sluta med dina frågor, jag tänker ändå inte berätta.",sluta-00312-fras-4.mp4
196,förbereda sig,Sara ska bjuda på en stor middag ikväll så hon har förberett mycket av maten under dagen.,forbereda-sig-00316-fras-1.mp4
197,redan,"Tidningen annonserade om en skorea så jag skyndade mig till affären. Men det var redan slutsålt när jag kom dit.
",redan-00317-fras-1.mp4
198,räcka,På tentan skrev jag väldigt mycket som svar på en fråga medan en annan student nöjde sig med några rader.,racka-00318-fras-1.mp4
199,skada,Igår spelade min pojke fotboll och blev skadad.,skada-00319-fras-1.mp4
199,skada,Om man har hjälm på sig skadar man sig mindre.,skada-00319-fras-2.mp4
199,skada,Det fanns en snygg stol som jag ville köpa men när jag kom dit såg jag att kanten på stolen var skadad så jag struntade i att köpa den.,skada-00319-fras-3.mp4
200,från,Från Visby till Nynäshamn tar det ungefär tre timmar med båt.,fran-00320-fras-1.mp4
201,efter,Ska vi gå på afterwork efter jobbet?,efter-00322-fras-1.mp4
201,efter,När jag har jobbat färdigt åker jag hem.,efter-00322-fras-2.mp4
201,efter,Efter Nyhetstecken kommer en tecknad film.,efter-00322-fras-3.mp4
202,ställd,Jag fastnade på en av frågorna och kunde inte ge något svar på den.,stalld-00326-fras-1.mp4
202,ställd,"Provet var lätt, det var bara en fråga som jag inte kunde svaret på.",stalld-00326-fras-2.mp4
202,ställd,Om du inte vet hur du ska lösa det så kan du säga till mig.,stalld-00326-fras-3.mp4
202,ställd,Jag har kört fast på en matteuppgift. Jag vet inte hur jag ska lösa den.,stalld-00326-fras-4.mp4
203,svarslös,"När jag läste frågan, visste jag inte vad jag skulle svara.",svarslos-00327-fras-1.mp4
203,svarslös,Vilken av de här frågorna var det som du körde fast på?,svarslos-00327-fras-2.mp4
204,till,Vilken sida i matteboken är det jag ska läsa till imorgon?,till-00328-fras-1.mp4
204,till,Vilket stort paket! Vem ska få presenten?,till-00328-fras-2.mp4
204,till,Vilket stort paket! Vem ska få presenten?,till-00328-fras-3.mp4
205,förhinder,Jag har fått förhinder så jag kan inte komma på festen.,forhinder-00329-fras-1.mp4
205,förhinder,Vad var orsaken till att du inte kunde komma på middagen igår?,forhinder-00329-fras-2.mp4
206,berättelse,I boken finns det en berättelse som du ska ha läst klart till fredag.,berattelse-00330-fras-1.mp4
206,berättelse,Du vet att det finns många berättelser från hela världen. Vilken berättelse är din favorit?,berattelse-00330-fras-2.mp4
206,berättelse,Jag tycker inte om berättelser. Jag läser hellre dikter.,berattelse-00330-fras-3.mp4
207,fortsätta,För att hålla en brasa vid liv måste man då och då se till att fylla på med ved,fortsatta-00331-fras-1.mp4
207,fortsätta,"Om jag inte blir godkänd, så tänker jag inte fortsätta. ",fortsatta-00331-fras-2.mp4
208,amortera,Hur mycket amorterar Ulla varje månad?,amortera-00332-fras-1.mp4
209,berätta,Jag tycker det är roligt att berätta sagor.,beratta-00333-fras-1.mp4
209,berätta,Sluta fråga så mycket. Jag tänker inte berätta något.,beratta-00333-fras-2.mp4
211,av,När det gäller provet var det 12 av 20 som klarade det.,av-00335-fras-1.mp4
213,avstängd,Om man får ett rött kort så innebär det att man är avstängd nästa match.,avstangd-00337-fras-1.mp4
213,avstängd,En hockeyspelare har blivit avstängd från all form av idrottsligt utövande på grund av att hen tryckt till en domare med sin klubba. ,avstangd-00337-fras-2.mp4
214,undvika,Jag undviker Jonny för jag vill inte träffa honom.,undvika-00338-fras-1.mp4
215,tidning,Olle brukar få Dagens Nyheter (DN) på morgnarna,tidning-00339-fras-1.mp4
216,slut,"Jag var på affären för jag ville köpa äpplen, men jag hittade inga. De var slut.",slut-00340-fras-1.mp4
216,slut,"Jag tänkte åka dit och köpa biljetter, men biljetterna var slut.",slut-00340-fras-2.mp4
216,slut,Affären hade rea men när jag kom dit så var alla kläder slut till min stora besvikelse.,slut-00340-fras-3.mp4
217,full,Tyvärr går det inte att komma in där. Det är fullt.,full-00341-fras-1.mp4
217,full,Du ska fylla hinken ända upp till kanten med vatten. ,full-00341-fras-2.mp4
217,full,"Jag tänkte ta tåget, men när jag skulle boka biljett var det fullbokat. Det  har aldrig hänt förut.",full-00341-fras-3.mp4
217,full,När jag kom till föreläsningen var det fullsatt så jag kunde inte komma in.,full-00341-fras-4.mp4
220,katt,Min katt är 8 år gammal,katt-00344-fras-1.mp4
220,katt,"Jag har haft katt i 14 år.
",katt-00344-fras-2.mp4
220,katt,Katten var ungefär så här stor. ,katt-00344-fras-3.mp4
222,genomsnitt,I genomsnitt spelar jag bridge två gånger i veckan.,genomsnitt-00346-fras-1.mp4
223,klara sig undan,"Förra helgen, när jag var på puben, blev det stort bråk men sån tur var gick jag därifrån så jag blev inte inblandad i det.",klara-sig-undan-00349-fras-1.mp4
223,klara sig undan,Alla blev ju matförgiftade. Hur lyckades du klara dig från det? ,klara-sig-undan-00349-fras-2.mp4
226,hindra,Jag vill ha en hund men min astma hindrar mig från att skaffa en.,hindra-00352-fras-1.mp4
227,störa,Ungen där inne sover så jag vill inte störa.,stora-00353-fras-1.mp4
227,störa,Om lampan håller på och blinkar blir jag störd och kan inte koncentrera mig.,stora-00353-fras-2.mp4
227,störa,Stör mig inte! ,stora-00353-fras-3.mp4
228,hälsa på,Imorgon ska jag hälsa på hos min flickväns föräldrar.,halsa-pa-00354-fras-1.mp4
228,hälsa på,Får jag hälsa på ikväll?,halsa-pa-00354-fras-2.mp4
229,konjak,Jag brukar aldrig servera konjak till kaffet.,konjak-00355-fras-1.mp4
230,såg,Har du en såg som jag kan få låna? Jag behöver såga en bräda.,sag-00356-fras-1.mp4
231,flagga,"Belgiens flagga består av tre vertikala ränder i svart, gult och rött.
",flagga-00357-fras-1.mp4
231,flagga,Flaggan blåste stillsamt i vinden. ,flagga-00357-fras-2.mp4
234,stäng,Alla affärer håller stängt under påskhelgen. Jag får vänta tills på tisdag för då öppnar de igen.,stang-00360-fras-1.mp4
238,bestämma,Jag bestämmer över andras arbetsuppgifter.,bestamma-00365-fras-1.mp4
238,bestämma,Det finns vissa som tycker om att bestämma mycket men det finns också de som inte tycker om att bestämma alls.,bestamma-00365-fras-2.mp4
238,bestämma,Vem bestämmer? Du eller jag?,bestamma-00365-fras-3.mp4
238,bestämma,Var snäll och sluta nu. Det är jag som bestämmer över dig.,bestamma-00365-fras-4.mp4
239,gälla,Om jag tackar ja till det där jobbet vad är det då som gäller?,galla-00366-fras-1.mp4
240,lagom,Tycker du att det är lagom varmt i det här rummet?,lagom-00367-fras-1.mp4
241,riktig,Bensinpriset har höjts och det är helt i sin ordning.,riktig-00368-fras-1.mp4
242,stämma,Det du sa stämmer helt.,stamma-00369-fras-1.mp4
243,avdelning,Ett sjukhus har väldigt många olika avdelningar.,avdelning-00371-fras-1.mp4
243,avdelning,I klädaffären finns det olika avdelningar. En för män och en för kvinnor.,avdelning-00371-fras-2.mp4
244,dela,Det här köttstycket måste delas i mindre bitar.,dela-00372-fras-1.mp4
245,sopa,"Min dammsugare gick sönder så jag var tvungen att använda sopborsten istället.
",sopa-00373-fras-1.mp4
246,mellan,Vill du sitta mellan mig och pappa?,mellan-00374-fras-1.mp4
247,ungefär,I skålen ska du hälla i cirka 1 liter mjölk.,ungefar-00375-fras-1.mp4
247,ungefär,Min Mercedes har ungefär 400 hästkrafter.,ungefar-00375-fras-2.mp4
247,ungefär,Jag ska träffa en kund vid tvåtiden imorgon.,ungefar-00375-fras-3.mp4
248,göra sig av med,Disken har hopat sig. Det är bäst att ta itu med den.,gora-sig-av-med-00376-fras-1.mp4
248,göra sig av med,Jag har varit nere i källaren och städat upp bland alla tunga böcker. Jag packade ner dem i lådor som jag sedan staplade på varandra. ,gora-sig-av-med-00376-fras-2.mp4
249,vodka,Förut drack jag mycket vodka.,vodka-00377-fras-1.mp4
249,vodka,Jag gillar inte vodka.,vodka-00377-fras-2.mp4
249,vodka,Du har hällt i alldeles för mycket vodka och för lite cola. Det är väldigt starkt!,vodka-00377-fras-3.mp4
250,dela,"Jag har delat upp mitt lån i två delar, en med fast och en med rörlig ränta.",dela-00378-fras-1.mp4
250,dela,När vinsten kommer delar vi på den.,dela-00378-fras-2.mp4
250,dela,Vi ska dela på arvet.,dela-00378-fras-3.mp4
250,dela,Jag kan inte äta upp en hel pizza. Jag måste dela den med någon.,dela-00378-fras-4.mp4
251,halv,Jag är ingen tvättäkta svensk för jag är hälften fransyska och hälften svensk.,halv-00379-fras-1.mp4
253,bläddra,Jag brukar inte läsa skvallertidningar i vanliga fall. Men när jag går till tandläkaren händer det att jag bläddrar i sådana tidningar.,bladdra-00381-fras-1.mp4
253,bläddra,"När jag kom hem och fick syn på Mio-katalogen, tog jag den och började bläddra i den med detsamma. ",bladdra-00381-fras-2.mp4
254,utan,Vad är livet utan kärlek?,utan-00382-fras-1.mp4
257,tyg,Det finns en affär där de har en massa olika tyger.,tyg-00385-fras-1.mp4
257,tyg,Hen ville få bort tygfläcken och gnuggade därför frenetiskt på tyget.,tyg-00385-fras-2.mp4
258,absolut,Jag håller absolut med dig.,absolut-00386-fras-1.mp4
259,rätt,Jag tycker inte att det är rätt.,ratt-00387-fras-1.mp4
260,säker,Är du säker? Tänk om du har fel.,saker-00388-fras-1.mp4
260,säker,Flyget imorgon blir säkert inställt. Om det är så blir jag inte förvånad.,saker-00388-fras-2.mp4
260,säker,Jag är inte säker på min framtid.,saker-00388-fras-3.mp4
260,säker,Förut var jag tvärsäker men det är jag inte längre.,saker-00388-fras-4.mp4
261,bestämd,Min lärare som jag hade tidigare var ofta mycket bestämd. Om man inte lämnade in uppgiften i rätt tid fick man ett U i betyg.,bestamd-00389-fras-1.mp4
261,bestämd,Min pappa är en mycket bestämd person.,bestamd-00389-fras-2.mp4
262,konkurs,Det skulle inte förvåna mig om flygbolaget går i konkurs.,konkurs-00390-fras-1.mp4
262,konkurs,"Om hans företag går i konkurs, vad gör du då?",konkurs-00390-fras-2.mp4
262,konkurs,Jag har blivit uppsagd eftersom företaget har gått i konkurs.,konkurs-00390-fras-3.mp4
