id,word,description
06756,kvinnor,"Vinkelhanden, uppåtriktad och vänstervänd, slås nedåt ett par gånger med bibehållen kontakt med högra sidan av bröstet"
12770,hälften,"Pekfingret, framåtriktat och vänstervänt, förs nedåt med medial kontakt ovanpå pekfingret, högerriktat och inåtvänt"
14980,kreditfordran,"Bokstaveras: K-R-E-D-I-T //
Pekfingret, framåtriktat och nedåtvänt, förs kort inåt samtidigt som det slås nedåt, upprepas"
16817,Jorois,"S-handen, uppåtriktad och framåtvänd, kontakt vid sidan av pannan, förs sedan åt höger samtidigt som den slås åt vänster och förändras till knuten hand"
17495,komplimang,"Flata handen, framåtriktad och nedåtvänd, upprepade kontakter ovanpå flata handen, högerriktad och uppåtvänd"
19393,prata,"Raka måtthanden, uppåtriktad och vänstervänd, förändras till nyphand framför munnen, upprepas"
23015,toalettväska,"Pekfingret, uppåtriktat och inåtvänt, gör ett kors på vänstra sidan av bröstet //
Knutna handen, nedåtriktad och vänstervänd, förs kort nedåt, upprepas"
14245,högsta fyrtal,"Vinkelhanden, uppåtriktad och vänstervänd, förs uppåt //
4-handen, uppåtriktad och inåtvänd, hålles stilla //
Pekfingret, vänsterriktat och inåtvänt, förs i framåtgående cirklar framför munnen"
06814,förlåtelse,"Flata handen, uppåtriktad och vänstervänd, förs nedåt med bibehållen kontakt med kinden // 
Flata handen, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
02421,kalkon,"V-handen, nedåtriktad och högervänd, slås fram och in ett par gånger under hakan"
13364,hörselvård,"Pekfingret, vänsterriktat och nedåtvänt, kontakt med örat, förs åt höger //
Sprethänder, uppåtriktade och framåtvända, förs åt vänster och höger ett par gånger"
10709,5 - 4,"Sprethanden, uppåtriktad och inåtvänd, förs åt höger samtidigt som den förändras till 4 handen"
03809,kök,"Hållhanden, nedåtriktad och högervänd, förs i högergående cirklar bakom flata handen, högerriktad och inåtvänd"
24366,simsektion,"Flata händer, framåtriktade och nedåtvända, förs i cirklar från varandra //
Klohanden, vänsterriktad och nedåtvänd, slås framåt"
24282,förskola,"Flata handen, vänsterriktad och inåtvänd, kontakt ovanpå flata handen, framåtriktad och högervänd, förs inåt, kontakt //
Flata händer, uppåtriktade och inåtvända, upprepade kontakter bredvid varandra"
10331,Minerva McGonagall,"Flata händer, uppåtriktade och vända mot varandra, förs uppåt och mot varandra ovanför hjässan till vinkelkontakt med varandra"
09980,Helsingfors,"Krokfingret, uppåtriktat och inåtvänt, kontakt med hakan //
Klohanden, vänsterriktad och nedåtvänd, kontakt ovanpå hjässan, förs sedan uppåt"
09156,pub,"Knutna händer, riktade mot varandra och inåtvända, upprepade kontakter bredvid varandra"
10882,högfärgsfråga,"Vinkelhanden, uppåtriktad och vänstervänd, förs uppåt //
Sprethanden, uppåtriktad och framåtvänd, förs nedåt med samtidiga sidledsrörelser under kontakt med den andra sprethanden, högerriktad och inåtvänd //
Stora hållhanden, uppåtriktad och vänstervänd, förs i nedåtgående cirklar"
12158,skrivprocess,"Nyphanden, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen,högerriktad och uppåtvänd, upprepas //
Pekfingrar, riktade mot varandra och inåtvända, förs framåt i framåtgående växelvisa cirklar över varandra"
15865,måttband,"Måtthänder, framåtriktade och nedåtvända, kontakt med varandra, förs från varandra"
24664,Backaplan,"Bokstaveras: B-A-C-K-A //
Vinkelhanden, uppåtriktad och vänstervänd, förs framåt"
20402,Luhansk,"Pekfingret, framåtriktat och nedåtvänt, kontakt med näsan, förs kort framåt och slås nedåt, upprepas"
17377,temporär,"Pekfingret, uppåtriktat och inåtvänt, förs uppåt med medial kontakt bakom flata handen, högerriktad och inåtvänd, upprepas"
09406,bostadsrättsförening,"Flata handen, uppåtriktad och vänstervänd, kontakt med kinden //
Flata handen, framåtriktad och vänstervänd, förs nedåt till kontakt ovanpå flata handen, högerriktad och uppåtvänd //
Måtthänder, framåtriktade och vända mot varandra, förs mot varandra till kontakt med varandra"
19799,biff stroganoff,Bokstaveras: B-I-F-F S-T-R-O-G-A-N-O-F-F
12185,skorpa,"Pekfingret, uppåtriktat och vänstervänt, kontakt med örat, förändras till E-hand, upprepas"
14401,lerduva,"Raka måtthanden, uppåtriktad och framåtvänd, förändras till nyphand ett par gånger med bibehållen kontakt med munnen //
Klohanden, framåtriktad och nedåtvänd, slås åt höger ovanför flata handen, högerriktad och uppåtvänd"
04034,nämnd,"N-händer, framåtriktade och nedåtvända, kontakt med varandra, förs framåt i en båge från varandra samtidigt som de slås inåt, kontakt"
13493,mjölksyra,"Knutna händer, framåtriktade och vända mot varandra, förs upp och ned växelvis //
Bokstaveras: S-Y-R-A"
14723,serveruta,"Knutna handen, uppåtriktad och vänstervänd, förs framåt och nedåt från sidan av huvudet samtidigt som den slås framåt //
Pekfingrar, nedåtriktade och inåtvända, kontakt med varandra, förs först från varandra, sedan inåt och slutligen mot varandra, kontakt"
09664,järn,H. H. knuten gör ett par slag mot V. H. Betyder även metall.
24444,väjningsplikt,"Flata händer, framåtriktade och uppåtvända, förs åt höger //
Nyphanden, vänsterriktad och inåtvänd, förs nedåt med bibehållen kontakt med vänstra överarmen"
09667,orätt,"Bokstaveras: O //
Flata handen, framåtriktad och vänstervänd, förs ned till kontakt ovan på flata handen, högerriktad och uppåtvänd"
19397,argumentera,"Sprethanden, framåtriktad och uppåtvänd, upprepade kontakter ovanpå sprethanden, högerriktad och uppåtvänd"
18024,Karlaplan,"Bokstaveras: K-A-R-L-A //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
14390,lagledare,"S-händer, framåtriktade och vända mot varandra, förs mot varandra, kontakt //
Tumhanden, uppåtriktad och vänstervänd, kontakt bredvid flata handen, uppåtriktad och högervänd, förs framåt samtidigt som den slås framåt"
17734,tisdagar,"L-handen, vänsterriktad och inåtvänd, förs åt höger samtidigt som den förändras till flyghanden"
24856,brits,Boktaveras: B-R-I-T-S
03846,miljonär,"Sprethänder, framåtriktade och nedåtvända, förs i cirklar mot varandra //
Bokstaveras: N-Ä-R"
07901,borste,"Knutna händer, framåtriktade och vända mot varandra, den högra ovanför den vänstra, förs inåt, upprepas"
17250,offra,"O-händer, riktade mot varandra och uppåtvända, kontakt med bröstet, förs framåt samtidigt som de förändras till sprethänder"
00192,välkommen,"Flata handen, vänsterriktad och uppåtvänd, förs inåt"
01586,äntligen,"Klohanden, framåtriktad och vänstervänd, förs åt vänster med medial kontakt ovanpå flata handen, högerriktad och uppåtvänd, samtidigt som den förändras till knuten hand"
18773,Oskarshamn,"Flyghänder, uppåtriktade och framåtvända, förs från varandra från respektive öra med små upprepade vridningar mot varandra //
Flata handen, framåtriktad och nedåtvänd, förs åt vänster till kontakt bredvid flata handen, framåtriktad och högervänd"
19608,hönsgård,"Nyphanden, uppåtriktad och framvänd, kontakt med munnen //
Nyphanden, framåtriktad och nedåtvänd, upprepade kontakter ovanpå flata handen, framåtriktad och uppåtvänd //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
18511,årsberättelse,"Pekfingret, uppåtriktat och inåtvänt, förs i vänstergående cirklar //
Flata handen, vänsterriktad och inåtvänd, förs framåt med medial kontakt ovanpå flata handen, framåtriktad och uppåtvänd samtidigt som den vrids nedåt, upprepas"
16903,Mäntsälä,"N-handen, vänsterriktad och inåtvänd, förs ned med bibehållen kontakt framför underarmen, uppåtriktad och inåtvänd"
20568,Säpo,"Pekfingret, uppåtriktat och inåtvänt, förs nedåt från örat i vänstergåemde cirklar"
14239,höger retur,"Flata handen, högerriktad och framåtvänd, förs kort nedåt"
09899,kriminalvården,"Klohanden, vänsterriktad och inåtvänd, upprepade kontakter med högra sidan av bröstet //
Sprethänder, uppåtriktade och framåtvända, förs åt vänster och höger ett par gånger"
13454,varv,"Pekfingret, nedåtriktat och inåtvänt, kontakt ovanpå pekfingret, högerriktat och inåtvänt, förs i vänstergående cirkel, kontakt"
17102,försäkringsbolag,"Måtthanden, framåtriktad och vänstervänd, förs inåt och uppåt under flata handen, högerriktad och nedåtvänd samtidigt som den förändras till hållhand //
Knutna händer, riktade mot varandra och inåtvända, den högra ovanför den vänstra, kontakt, slås framåt, kontakt"
23082,betala,"A-handen, nedåtriktad och inåtvänd, kontakt vid sidan av magen, förs framåt i en uppåtgående båge samtidigt som den slås uppåt"
09857,Kuba,"Flata handen, vänsterriktad och inåtvänd, kontakt vid sidan av pannan, vrids framåt, kontakt"
11993,gott nytt år,"Flata handen, vänsterriktad och inåtvänd, kontakt med bröstet //
Bokstaveras: N-Y-T-T //
Pekfingret, uppåtriktat och inåtvänt, förs i inåtgående cirklar"
13960,budkavle,"Sprethanden, framåtriktad och nedåtvänd, förs åt vänster, samtidigt som den förändras till knuten hand, till kontakt bredvid flata handen, framåtriktad och högervänd"
07418,impotens,"Knutna handen, uppåtriktad och framåtvänd, förs framåt och nedåt med bibehållen kontakt (armbågen) över knutna handen, högerriktad och nedåtvänd, samtidigt som den slås framåt"
17264,Samsung,"S-handen, uppåtriktad och framåtvänd, förs åt vänster med medial kontakt ovanpå flata handen, högerriktad och uppåtvänd, upprepas"
04823,överdriva,"A-handen, uppåtriktad och vänstervänd, förs åt vänster till kontakt bredvid flata handen, uppåtriktad och högervänd"
14103,frislag,"Sprethänder, uppåtriktade och vända mot varandra, kontakt med varandra, förs från varandra samtidigt som de förändras till flyghänder //
Hållhanden, framåtriktad och nedåtvänd, förs åt vänster samtidigt som den vrids åt vänster"
13421,laboratorium,"Stora nyphänder, uppåtriktade och framåtvända, förs i växelvisa nedåtgående cirklar mot varandra"
11402,ångbåt,"Sprethanden, nedåtriktad och inåtvänd, förs i vänstergående cirklar uppåt //
Flata händer, riktade mot varandra och inåtvända, förs framåt med vinkelkontakt med varandra"
04863,fotboll,"Knutna handen, nedåtriktad och inåtvänd, förs framåt samtidigt som den slås framåt, upprepas"
11890,tolv,"V-handen, uppåtriktad och framåtvänd, förs ned till kontakt ovanpå knutna handen, högerriktad och inåtvänd, förs slutligen upp"
13958,bröstsim,"Flata handen, vänsterriktad och inåtvänd, upprepade kontakter med bröstet //
Flata händer, framåtriktade och nedåtvända, förs i cirklar från varandra"
05103,måla med liten pensel,"N-handen, uppåtriktad och framåtvänd, fingrarna vinkar ett par gånger"
06036,illamående ,"Sprethanden, vänsterriktad och inåtvänd, förs nedåt med bibehållen kontakt med bröstet"
16100,Juventus FC,"4-handen, inåtriktad och uppåtvänd, förs nedåt med bibehållen kontakt med högra sidan av bröstet ett par gånger"
10452,tända,"O-handen, framåtriktad och nedåtvänd, förändras till sprethand i huvudhöjd"
12929,inhalera,"Böjda tupphanden, uppåtriktad och inåtvänd, förs kort mot munnen ett par gånger"
02270,höst,"Knutna händer, uppåtriktade och vända mot varandra, förs åt vänster och höger samtidigt som de vrids framåt och inåt växelvis"
17164,varningstecken,"Pekfingret, uppåtriktat och vänstervänt, slås framåt, upprepas //
Klohanden, uppåtriktad och framåtvänd, slås åt höger"
09693,Barnplantorna,"Flata handen, framåtriktad och nedåtvänd, förs åt höger med upprepade korta nedåtrörelser //
A-händer, framåtriktade och nedåtvända, den högra framför den vänstra förs framåt med upprepade korta nedåtrörelser"
15099,e-legitimation,"E-handen, uppåtriktad och vänstervänd, hålles stilla //
Måtthänder, framåtriktade och vända mot varandra, kontakt med varandra, förs från varandra samtidigt som de slås mot varandra"
09979,Köpenhamn,"Tupphanden, vänsterriktad och inåtvänd, förs åt höger framför bröstet samtidigt som den slås upp och ned ett par gånger //
Klohanden, vänsterriktad och nedåtvänd, kontakt ovanpå hjässan, förs sedan uppåt"
06915,julotta,"Nyphanden, uppåtriktad och inåtvänd, förs i framåtgående cirkel bredvid kinden //
Bokstaveras: O-T-T-A"
09767,Palestina,"Knutna handen, vänsterriktad och inåtvänd, slås nedåt samtidigt som den förändras till sprethand med bibehållen kontakt med vänstra axeln"
15121,hustrutillägg,"Runda långfingret, framåtriktat och nedåtvänt, förs åt vänster med bibehållen kontakt ovanpå högerriktade och nedåtvända flata handens ringfinger, upprepas //
A-handen, uppåtriktad och vänstervänd, förs först kort uppåt och sedan åt vänster till kontakt bredvid flata handen, uppåtriktad och högervänd"
04973,pasta,"N-händer, riktade mot varandra och nedåtvända, kontakt med varandra, förs sedan från varandra samtidigt som fingrarna spelar"
15395,Helsingfors,"X-handen, uppåtriktad och framåtvänd, kontakt bredvid pannan, förs framåt samtidigt som den förändras till V-handen"
03671,fotografera,"Måtthänder, uppåtriktade och vända mot varandra framför ansiktet, högra handens pekfinger böjs ett par gånger"
13233,bullerskada,"Tumhänder, uppåtriktade och framåtvända, kontakt med respektive öra, förs från varandra, upprepas //
Vinkelhanden, framåtriktad och vänstervänd, upprepade kontakter bredvid flata handen, framåtriktad och högervänd"
08661,uppvärmning,"Pekfingret, uppåtriktat och inåtvänt, förs uppåt //
Flata handen, vänsterriktad och inåtvänd, förs åt höger med medial kontakt med munnen, upprepas"
03109,mot,"Pekfingrar, riktade mot varandra och inåtvända, förs kort mot varandra"
23306,fossilisering,"Sprethänder, framåtriktade och nedåtvända, förs kort nedåt samtidigt som de förändras till klohänder"
15825,inflyttningsfest,"Bokstaveras: I-N //
Knutna händer, framåtriktade och vända mot varandra, förs åt vänster i en uppåtgående båge samtidigt som de förändras till sprethänder//
Flyghänder, uppåtriktade och inåtvända, förs i inåtgående cirklar mot varandra"
00358,nå,"Flata handen, framåtriktad och vänstervänd, förs framåt i uppåtgående båge, kontakt bakom flata handen, högerriktad och inåtvänd"
14869,stavhopp,"Knutna händer, uppåtriktade och vända mot varandra, den högra snett bakom den vänstra, förs nedåt och framåt samtidigt som de slås framåt //
N-handen, uppåtriktad och framåtvänd, förs framåt i en uppåtgående båge över N-handen, högerriktad och inåtvänd, samtidigt som den slås nedåt"
